1645522,LD3490822,First_Flight
1645525,LD3490797,First_Flight
1645741,LB1833777,First_Flight
1645983,LD3752002,First_Flight
1645997,R33248741,First_Flight
1646056,R33248742,First_Flight
1646204,G14414579,First Flight
1646407,ZD6702679,First_Flight
1646529,LA0467592,First_Flight
1646559,LD3490777,First_Flight
1646848,LD3490834,First_Flight
1647022,LD3490781,First_Flight
1647025,LD3490872,First_Flight
1647062,O33784175,First Flight
1647143,ZD6700245,First_Flight
1647144,ZD6700240,First_Flight
1647536,LB1834280,First_Flight
1647541,LD3490874,First_Flight
1647689,ZD6699828,First_Flight
1648024,R33248732,First_Flight
1648486,R33248566,First_Flight
1648601,LD3490865,First_Flight
1648718,ZD6703372,First_Flight
1648773,ZD6701093,First_Flight
1648897,ZD6701101,First_Flight
1649237,ZD6701106,First_Flight
1649263,ZD6701108,First_Flight
1649564,ZD6701112,First_Flight
1649647,ZD6702056,First_Flight
1649697,ZD6702058,First_Flight
1649749,B11439380,First_Flight
1650071,ZD6702081,First_Flight
1650148,ZD6702085,First_Flight
1650273,ZD6701123,First_Flight
1650300,B11439156,First_Flight
1650410,ZD6702101,First_Flight
1650501,ZD6702109,First_Flight
1650940,ZD6702433,First_Flight
1651122,ZD6702159,First_Flight
1651189,ZD6702163,First_Flight
1651260,ZD6702437,First_Flight
1651508,ZD6699918,First_Flight
1651565,ZD6701136,First_Flight
1651703,ZD6701140,First_Flight
1651759,ZD6701141,First_Flight
1651870,ZD6702209,First_Flight
1652035,ZD6703318,First_Flight
1652197,ZD6702235,First Flight
1652343,ZD6701154,First_Flight
1652418,ZD6702459,First_Flight
1652780,ZD6701158,First_Flight
1652999,ZD6701160,First_Flight
1653017,ZD6702298,First Flight
1653124,ZD6701163,First_Flight
1653362,ZD6702316,First Flight
1653487,ZD6701170,First_Flight
1653675,ZD6702472,First_Flight
1653680,ZD6702473,First_Flight
1653698,ZD6702475,First_Flight
1653743,ZD6701175,First_Flight
1653831,ZD6702341,First Flight
1653914,ZD6702351,First Flight
1654011,ZD6702478,First_Flight
1654133,ZD6701183,First_Flight
1654238,ZD6701185,First_Flight
1654446,ZD6702399,First Flight
1654504,ZD6702486,First_Flight
1654674,ZD6702497,First_Flight
1655093,B11439034,First_Flight
1655161,R33248746,First_Flight
1655244,ZD6701199,First_Flight
1655369,ZD6702532,First_Flight
1655418,ZD6701201,First_Flight
1655456,ZD6701202,First_Flight
1655870,ZD6701212,First_Flight
1655876,ZD6701213,First_Flight
1655899,ZD6702701,First_Flight
1656112,ZD6701218,First_Flight
1656177,ZD6700058,First_Flight
1656325,ZD6702584,First_Flight
1656391,ZD6702590,First_Flight
1656427,ZD6701225,First_Flight
1657074,ZD6702621,First_Flight
1657089,ZD6702623,First_Flight
1657116,ZD6702626,First_Flight
1657261,ZD6701235,First_Flight
1657310,ZD6703337,First_Flight
1657527,ZD6702649,First_Flight
1657541,ZD6701237,First_Flight
1657562,ZD6701238,First_Flight
1657586,ZD6701239,First_Flight
1657654,B11439335,First_Flight
1657788,ZD6701242,First_Flight
1657891,ZD6701244,First_Flight
1657929,ZD6702707,First_Flight
1657958,ZD6702712,First_Flight
1658124,ZD6701247,First_Flight
1658261,ZD6701248,First_Flight
1658449,ZD6702732,First_Flight
1658530,ZD6703344,First_Flight
1658531,ZD6702736,First_Flight
1658649,ZD6702742,First_Flight
1658686,ZD6702747,First_Flight
1658827,ZD6702755,First_Flight
1658837,ZD6702756,First_Flight
1659267,ZD6702782,First_Flight
1659272,ZD6702783,First_Flight
1659444,B11439232,First_Flight
1659467,ZD6702794,First_Flight
1659546,LD3490850,First_Flight
1659574,ZD6700458,First_Flight
1659655,ZD6702802,First_Flight
1659831,ZD6701272,First_Flight
1659854,ZD6702812,First_Flight
1659867,ZD6702815,First_Flight
1659907,ZD6703348,First_Flight
1659935,ZD6701275,First_Flight
1659936,ZD6702816,First_Flight
1659983,ZD6700161,First_Flight
1660144,ZD6702828,First_Flight
1660348,ZD6702842,First_Flight
1660541,ZD6701284,First_Flight
1660545,ZD6701285,First_Flight
1660681,LB1834278,First_Flight
1661257,ZD6702880,First_Flight
1661388,ZD6701297,First_Flight
1661832,ZD6701303,First_Flight
1661926,ZD6701305,First_Flight
1662022,ZD6701306,First_Flight
1662081,ZD6701517,First_Flight
1662091,ZD6702921,First_Flight
1662169,B11439079,First_Flight
1662256,ZD6702932,First_Flight
1662364,ZD6701311,First_Flight
1662386,B11439199,First_Flight
1662480,ZD6701312,First_Flight
1662486,ZD6702936,First_Flight
1662584,ZD6702942,First_Flight
1662648,B11439331,First_Flight
1662744,ZD6701316,First_Flight
1662797,ZD6701317,First_Flight
1662925,ZD6701319,First_Flight
1663091,B11439033,First_Flight
1663305,ZD6701321,First_Flight
1663373,ZD6701323,First_Flight
1663835,B11439425,First_Flight
1663946,B11439472,First_Flight
1663973,B11439484,First_Flight
1664052,B11439019,First_Flight
1664308,ZD6703026/ZD6703026,First_Flight/First_Flight
1664373,ZD6703028,First_Flight
1664431,ZD6703034,First_Flight
1664475,ZD6703038,First_Flight
1664515,ZD6703043,First_Flight
1664570,ZD6703047,First_Flight
1664680,ZD6703057,First_Flight
1664741,ZD6703061,First_Flight
1664828,ZD6703062,First_Flight
1664995,ZD6703067,First_Flight
1665215,ZD6701338,First_Flight
1665353,ZD6703092,First_Flight
1665383,LD3490902,First_Flight
1665421,B11439219,First_Flight
1665426,B11439221,First_Flight
1665591,ZD6701341,First_Flight
1665666,ZD6701086,First_Flight
1665825,ZD6703105,First_Flight
1665898,ZD6703109,First_Flight
1665917,B11439454,First_Flight
1665936,B11439466,First_Flight
1665945,ZD6701345,First_Flight
1666003,B11439002,First_Flight
1666047,B11439015,First_Flight
1666095,B11439035,First_Flight
1666100,B11439041,First_Flight
1666161,ZD6701349,First_Flight
1666215,B11439110,First_Flight
1666270,B11439135,First_Flight
1666281,B11439142,First_Flight
1666296,B11439155,First_Flight
1666354,B11439181,First_Flight
1666359,B11439183,First_Flight
1666368,LD3490843,First_Flight
1666376,B11439192,First_Flight
1666387,B11439201,First_Flight
1666427,B11439222,First_Flight
1666463,B11439246,First_Flight
1666513,B11439274,First_Flight
1666560,B11439295,First_Flight
1666593,B11439306,First_Flight
1666629,ZD6703148,First_Flight
1666641,B11439327,First_Flight
1666651,B11439334,First_Flight
1666715,ZD6703152,First_Flight
1666723,B11439361,First_Flight
1666905,B11439449,First_Flight
1666930,B11439463,First_Flight
1666983,B11439489,First_Flight
1667076,ZD6701712,First_Flight
1667108,B11439043,First_Flight
1667125,B11439051,First_Flight
1667136,ZD6703167,First_Flight
1667218,B11439113,First_Flight
1667283,B11439143,First_Flight
1667286,B11439144,First_Flight
1667316,ZD6703177,First_Flight
1667333,B11439172,First_Flight
1667355,B11439182,First_Flight
1667363,LD3490838,First_Flight
1667455,B11439238,First_Flight
1667460,B11439243,First_Flight
1667493,B11439264,First_Flight
1667529,B11439280,First_Flight
1667541,B11439286,First_Flight
1667561,ZD6701369,First_Flight
1667586,ZD6701370,First_Flight
1667603,B11439311,First_Flight
1667607,B11439313,First_Flight
1667687,B11439347,First_Flight
1667712,B11439355,First_Flight
1667715,B11439358,First_Flight
1667733,B11439370,First_Flight
1667736,B11439376,First_Flight
1667770,B11439394,First_Flight
1667772,B11439395,First_Flight
1667785,B11439401,First_Flight
1667796,B11439406,First_Flight
1667821,B11439417,First_Flight
1667875,B11439440,First_Flight
1667916,B11439453,First_Flight
1667955,B11439474,First_Flight
1667973,B11439485,First_Flight
1667999,B11439499,First_Flight
1668030,B11439011,First_Flight
1668058,B11439021,First_Flight
1668084,B11439030,First_Flight
1668105,B11439042,First_Flight
1668117,B11439049,First_Flight
1668127,B11439052,First_Flight
1668145,B11439063,First_Flight
1668173,B11439082,First_Flight
1668177,B11439086,First_Flight
1668193,B11439098,First_Flight
1668199,B11439100,First_Flight
1668273,B11439138,First_Flight
1668286,B11439145,First_Flight
1668290,B11439149,First_Flight
1668331,ZD6701381,First_Flight
1668386,B11439200,First_Flight
1668424,ZD6703229,First_Flight
1668445,B11439233,First_Flight
1668465,B11439248,First_Flight
1668466,B11439249,First_Flight
1668491,B11439261,First_Flight
1668509,B11439270,First_Flight
1668534,B11439281,First_Flight
1668556,ZD6701384,First_Flight
1668573,B11439300,First_Flight
1668581,B11439303,First_Flight
1668608,B11439316,First_Flight
1668615,B11439320,First_Flight
1668650,B11439332,First_Flight
1668715,ZD6703247,First_Flight
1668729,B11439366,First_Flight
1668733,B11439371,First_Flight
1668734,B11439373,First_Flight
1668758,ZD6701386,First_Flight
1668785,ZD6701723,First_Flight
1668884,B11439446,First_Flight
1668892,B11439448,First_Flight
1668928,B11439460,First_Flight
1668940,B11439468,First_Flight
1668977,ZD6701388,First_Flight
1668988,B11439491,First_Flight
1669029,B11439010,First_Flight
1669078,B11439028,First_Flight
1669175,ZD6703263,First_Flight
1669186,B11439092,First_Flight
1669211,B11439107,First_Flight
1669282,ZD6703307,First_Flight
1669352,B11439179,First_Flight
1669370,B11439188,First_Flight
1669379,B11439193,First_Flight
1669387,B11439202,First_Flight
1669427,B11439223,First_Flight
1669428,B11439224,First_Flight
1669455,B11439239,First_Flight
1669457,B11439241,First_Flight
1669483,B11439257,First_Flight
1669507,B11439267,First_Flight
1669546,B11439288,First_Flight
1669558,B11439293,First_Flight
1669654,B11439336,First_Flight
1669680,B11439345,First_Flight
1669691,B11439351,First_Flight
1669747,B11439379,First_Flight
1669756,B11439386,First_Flight
1669777,B11439398,First_Flight
1669800,B11439408,First_Flight
1669806,B11439413,First_Flight
1670084,B11439031,First_Flight
1670117,B11439050,First_Flight
1670135,B11439057,First_Flight
1670218,B11439114,First_Flight
1670223,B11439115,First_Flight
1670230,B11439118,First_Flight
1670249,B11439126,First_Flight
1670252,ZD6703361,First_Flight
1670301,B11439157,First_Flight
1670303,ZD6703366,First_Flight
1670313,B11439161,First_Flight
1670315,B11439162,First_Flight
1670316,B11439164,First_Flight
1670328,ZD6701394,First_Flight
1670330,B11439171,First_Flight
1670369,ZD6703369,First_Flight
1670374,B11439190,First_Flight
1670404,B11439214,First_Flight
1670492,B11439263,First_Flight
1670572,LD3490917,First_Flight
1670666,B11439524,First_Flight
1670771,ZD6703374,First_Flight
1670810,LR0022163,First_Flight
1670955,LD3490900,First_Flight
1671027,B11412849,First_Flight
1671141,ZD6703420,First_Flight
1671414,ZD6702674,First_Flight
1671460,w55827797,first flight
1671550,R12991934,First_Flight
1671682,ZD6703312,First_Flight
1671697,LD3490896,First_Flight
1671806,LB1834915,First_Flight
1672047,LD3490942,First_Flight
1672051,LD3490879,First_Flight
1672240,ZD6703379,First_Flight
1672498,LB1835586,First_Flight
1672532,ZD6703428,First_Flight
1672604,ZA6451611,first flight
1672666,ZD6703445,First_Flight
1672864,ZD6703661,First_Flight
1673053,LA0441101,First_Flight
1673066,LR0022168,First_Flight
1673085,B11413130,First_Flight
1673137,ZD6703421,First_Flight
1673237,LD3490932,First_Flight
1673337,LD3490881,First_Flight
1673593,ZD6703425,First_Flight
1673605,LD3490944,First_Flight
1673613,LD3490908,First_Flight
1673854,ZD6703433,First_Flight
1674811,ZA6451604,First_Flight
1675524,G14427529,First Flight
1675533,G14427520,First Flight
1675821,G14427559,First Flight
1676080,G14427542,First Flight
1676109,ZD6703407,First_Flight
1676458,LA0441102,First_Flight
1676493,LD3490904,First_Flight
1676578,O33784402,First_Flight
1676602,G14427544,First Flight
1676704,LD3490946,First_Flight
1676788,Li0222499,First_Flight
1676871,R12991932,First_Flight
1676889,LD3490876,First_Flight
1676897,G14427564,First Flight
1677101,LD3490885,First_Flight
1677118,LD3490909,First_Flight
1677130,G14427561,First Flight
1677145,ZD6703411,First_Flight
1677227,G14427524,First Flight
1677367,ZD6703459,First Flight
1677455,LD3490947,First_Flight
1677522,ZD6703470,First Flight
1677570,LD3490936,First_Flight
1677674,ZD6703480,First Flight
1677866,ZD6703483,First Flight
1677958,ZD6703489,First Flight
1677977,ZD6703492,First Flight
1678018,B11413153,First_Flight
1678043,B11413142,First_Flight
1678116,B11413154,First_Flight
1678187,ZD6703442,First_Flight
1678494,ZD6703540,First Flight
1678593,ZD6703602,First_Flight
1678607,ZD6703604,First_Flight
1678902,ZD6703620,First_Flight
1678903,R17810788,First_Flight
1678991,ZD6703558,First Flight
1679120,ZD6703566,First Flight
1679201,ZD6703571,First Flight
1679244,ZD6703576,First Flight
1679265,ZD6703578,First Flight
1679305,LD3490906,First_Flight
1679364,ZD6703665,First_Flight
1679490,LD3490901,First_Flight
1679548,LD3490949,First_Flight
1679847,LD3490870,First_Flight
1679862,LD3490910,First_Flight
