1657478,Z75254443,DTDC
1657493,Z75254445,DTDC
1657502,Z75254447,DTDC
1657525,X00950496,DTDC
1657526,Z75254449,DTDC
1657548,X00950499,DTDC
1657680,Z75254455,DTDC
1657686,X00950510,DTDC
1657719,Z75254457,DTDC
1657771,Z75254460,DTDC
1657781,X00950520,DTDC
1657783,Z75254461,DTDC
1657787,Z75254462,DTDC
1657803,X00950522,DTDC
1657909,Z75254469,DTDC
1658078,Z75254480,DTDC
1658150,X00950554,DTDC
1658156,Z75254488,DTDC
1658200,Z75254491,DTDC
1658206,Z75254492,DTDC
1658252,Z75254496,DTDC
1658256,X00950562,DTDC
1658260,Z75254497,DTDC
1658279,Z75254499,DTDC
1658290,X00950565,DTDC
1658348,Z75254505,DTDC
1658352,X00950571,DTDC
1658357,Z75254506,DTDC
1658359,X00950573,DTDC
1658362,Z75254507,DTDC
1658379,Z75254510,DTDC
1658387,Z75254512,DTDC
1658443,Z75254515,DTDC
1658501,Z75254523,DTDC
1658516,X00950582,DTDC
1658544,Z75254529,DTDC
1658653,Z75254540,DTDC
1658790,Z75254546,DTDC
1658796,Z75254547,DTDC
1658876,Z75254554,DTDC
1658922,Z75254560,DTDC
1658933,X00950616,DTDC
1658979,Z75254565,DTDC
1659008,Z75254566,DTDC
1659204,Z75254577,DTDC
1659265,Z75254582,DTDC
1659277,Z75254584,DTDC
1659278,Z75254585,DTDC
1659321,Z75254587,DTDC
1659330,X00950656,DTDC
1659362,Z75254590,DTDC
1659420,X00950668,DTDC
1659448,Z75254595,DTDC
1659452,Z75254596,DTDC
1659483,Z75254598,DTDC
1659494,X00950672,DTDC
1659504,Z75254599,DTDC
1659624,Z75254608,DTDC
1659652,X00950686,DTDC
1659683,Z75254609,DTDC
1659726,X00950698,DTDC
1659731,Z75254612,DTDC
1659756,Z75254617,DTDC
1659835,Z75254623,DTDC
1659932,Z75254630,DTDC
1660005,Z75254634,DTDC
1660099,Z75254643,DTDC
1660110,Z75254644,DTDC
1660125,Z75254647,DTDC
1660128,X00950734,DTDC
1660187,X00950743,DTDC
1660216,X00950745,DTDC
1660252,Z75254657,DTDC
1660283,Z75254659,DTDC
1660288,Z75254661,DTDC
1660296,Z75254663,DTDC
1660303,Z75254664,DTDC
1660329,X00950757,DTDC
1660343,Z75254667,DTDC
1660406,Z75254674,DTDC
1660475,Z75254676,DTDC
1660482,Z75254677,DTDC
1660536,Z75254683,DTDC
1660632,Z75254687,DTDC
1660660,Z75254692,DTDC
1660670,Z75254693,DTDC
1660700,X00950787,DTDC
1660764,Z75254699,DTDC
1660780,Z75254701,DTDC
1660789,Z75254702,DTDC
1660846,Z75254711,DTDC
1660854,Z75254712,DTDC
1660917,Z75254716,DTDC
1660919,X00950808,DTDC
1660922,Z75254717,DTDC
1660930,Z75254719,DTDC
1660934,Z75254720,DTDC
1661000,Z75254723,DTDC
1661008,Z75254724,DTDC
1661034,Z75254726,DTDC
1661050,Z75254727,DTDC
1661051,Z75254728,DTDC
1661142,Z75254738,DTDC
1661222,Z75254742,DTDC
1661273,X00950842,DTDC
1661405,X00950857,DTDC
1661433,Z75254754,DTDC
1661443,Z75254755,DTDC
1661460,Z75254757,DTDC
1661464,Z75254758,DTDC
1661526,Z75254765,DTDC
1661534,Z75254766,DTDC
1661539,Z75254767,DTDC
1661609,X00950867,DTDC
1661623,Z75254773,DTDC
1661641,Z75254777,DTDC
1661686,Z75254779,DTDC
1661753,Z75254786,DTDC
1661781,Z75254787,DTDC
1661842,Z75254792,DTDC
1661845,Z75254793,DTDC
1661850,Z75254795,DTDC
1661854,X00950900,DTDC
1661856,Z75254797,DTDC
1661869,Z75254799,DTDC
1661923,X00950910,DTDC
1661960,Z75254804,DTDC
1662002,Z75254806,DTDC
1662041,Z75254811,DTDC
1662106,Z75254819,DTDC
1662118,Z75254820,DTDC
1662127,Z75254823,DTDC
1662251,X00950933,DTDC
1662344,Z75254835,DTDC
1662389,Z75254840,DTDC
1662438,Z75254843,DTDC
1662467,Z75254849,DTDC
1662506,Z75254853,DTDC
1662528,Z75254855,DTDC
1662585,Z75254858,DTDC
1662593,Z75254861,DTDC
1662598,Z75254862,DTDC
1662634,Z75254866,DTDC
1662656,Z75254868,DTDC
1662666,X00950965,DTDC
1662709,Z75254872,DTDC
1662768,Z75254878,DTDC
1662799,X00950977,DTDC
1662807,Z75254883,DTDC
1662828,Z75254886,DTDC
1662830,X00950981,DTDC
1662927,X00950991,DTDC
1662935,Z75254895,DTDC
1662947,Z75254896,DTDC
1662951,Z75254897,DTDC
1662971,Z75254900,DTDC
1663015,X00951000,DTDC
1663042,Z75254904,DTDC
1663055,X01343609,DTDC
1663189,Z75254918,DTDC
1663215,Z75254920,DTDC
1663268,X01343630,DTDC
1663283,X01343632,DTDC
1663312,Z75254923,DTDC
1663325,X01343635,DTDC
1663327,X01343636,DTDC
1663334,Z75254926,DTDC
1663356,X01343638,DTDC
1663389,Z75254936,DTDC
1663431,X01343644,DTDC
1663437,X01343645,DTDC
1663440,Z75254941,DTDC
1663462,Z75254945,DTDC
1663470,Z75254947,DTDC
1663498,Z75254948,DTDC
1663541,X01343658,DTDC
1663554,X01343659,DTDC
1663623,Z75254959,DTDC
1663630,X01343663,DTDC
1663631,X01343664,DTDC
1663635,Z75254960,DTDC
1663665,X01343668,DTDC
1663669,X01343669,DTDC
1663676,X01343671,DTDC
1663700,X01343674,DTDC
1663712,X01343676,DTDC
1663760,Z75254974,DTDC
1663819,Z75254977,DTDC
1663821,Z75254978,DTDC
1663834,Z75254979,DTDC
1663843,Z75254980,DTDC
1663846,Z75254981,DTDC
1663886,Z75254984,DTDC
1663994,Z75254994,DTDC
1664002,Z75254995,DTDC
1664007,X01343698,DTDC
1664010,X01343701,DTDC
1664017,Z75254997,DTDC
1664026,X01343703,DTDC
1664037,Z75255000,DTDC
1664051,Z75255003,DTDC
1664054,Z75255004,DTDC
1664105,X01343709,DTDC
1664155,Z75255013,DTDC
1664174,Z75255014,DTDC
1664202,Z75255016,DTDC
1664216,Z75255018,DTDC
1664222,Z75255019,DTDC
1664263,X01343720,DTDC
1664426,Z75255031,DTDC
1664441,Z75255032,DTDC
1664497,Z75255036,DTDC
1664502,Z75255037,DTDC
1664528,Z75255041,DTDC
1664558,Z75255045,DTDC
1664578,Z75255047,DTDC
1664591,Z75255050,DTDC
1664683,Z75255056,DTDC
1664698,Z75255058,DTDC
1664701,X01343756,DTDC
1664754,Z75255064,DTDC
1664756,Z75255065,DTDC
1664816,Z75255070,DTDC
1664819,Z75255073,DTDC
1664844,Z75255075,DTDC
1664894,Z75255083,DTDC
1664903,Z75255084,DTDC
1664952,Z75255088,DTDC
1665009,X01343776,DTDC
1665035,Z75255095,DTDC
1665082,X01343783,DTDC
1665108,Z75255099,DTDC
1665131,Z75255100,DTDC
1665145,X01343791,DTDC
1665164,Z75255105,DTDC
1665177,Z75255106,DTDC
1665205,Z75255109,DTDC
1665266,X01343798,DTDC
1665316,X01343804,DTDC
1665361,Z75255124,DTDC
1665393,Z75255127,DTDC
1665405,X01343815,DTDC
1665420,X01343817,DTDC
1665440,Z75255130,DTDC
1665456,X01343822,DTDC
1665499,Z75255134,DTDC
1665501,Z75255135,DTDC
1665506,X01343825,DTDC
1665528,X01343826,DTDC
1665551,Z75255140,DTDC
1665597,Z75255143,DTDC
1665654,Z75255147,DTDC
1665692,Z75255151,DTDC
1665696,Z75255152/Z75255152,DTDC/DTDC
1665705,Z75255153,DTDC
1665712,Z75255154,DTDC
1665751,X01343838,DTDC
1665780,Z75255158,DTDC
1665783,Z75255159/Z75255159,DTDC/DTDC
1665796,Z75255162,DTDC
1665809,X01343840,DTDC
1665815,Z75255164,DTDC
1665823,Z75255165,DTDC
1665839,Z75255166,DTDC
1665841,Z75255167,DTDC
1665846,Z75255168,DTDC
1665857,X01343846,DTDC
1665907,Z75255170,DTDC
1665918,Z75255171,DTDC
1665938,Z75255174,DTDC
1665957,X01343856,DTDC
1665967,X01343857,DTDC
1665977,Z75255181,DTDC
1665981,Z75255182,DTDC
1665986,X01343860,DTDC
1666000,Z75255184,DTDC
1666014,Z75255187,DTDC
1666022,Z75255188,DTDC
1666132,Z75255196,DTDC
1666136,Z75255197,DTDC
1666153,Z75255199,DTDC
1666241,Z75255209,DTDC
1666255,Z75255210,DTDC
1666301,Z75255217,DTDC
1666334,Z75255220,DTDC
1666365,Z75255222,DTDC
1666395,Z75255225,DTDC
1666451,X01343896,DTDC
1666465,Z75255230,DTDC
1666607,Z75255243,DTDC
1666617,Z75255246,DTDC
1666626,Z75255248,DTDC
1666639,Z75255250,DTDC
1666661,Z75255254,DTDC
1666664,Z75255255,DTDC
1666673,Z75255256,DTDC
1666696,Z75255258,DTDC
1666716,Z75255260,DTDC
1666750,Z75255263,DTDC
1666752,Z75255264,DTDC
1666864,Z75255274,DTDC
1666909,Z75255280,DTDC
1666958,Z75255284,DTDC
1666995,Z75255287,DTDC
1667010,Z75255288,DTDC
1667034,Z75255290,DTDC
1667057,Z75255292,DTDC
1667061,Z75255294,DTDC
1667066,Z75255295,DTDC
1667074,X01343935,DTDC
1667093,Z75255297,DTDC
1667118,Z75255299,DTDC
1667169,Z75255303,DTDC
1667204,Z75255311,DTDC
1667213,Z75255313,DTDC
1667220,Z75255315,DTDC
1667231,X01345445,DTDC
1667241,Z75255319,DTDC
1667242,Z75255320,DTDC
1667251,X01343953,DTDC
1667260,Z75255323,DTDC
1667270,X01343955,DTDC
1667288,Z75255328,DTDC
1667317,Z75255333,DTDC
1667351,Z75255337,DTDC
1667390,Z75255341,DTDC
1667405,Z75255343,DTDC
1667418,Z75255344,DTDC
1667494,Z75255354,DTDC
1667531,Z75255357,DTDC
1667575,Z75255361,DTDC
1667697,Z75255373,DTDC
1667766,Z75255376,DTDC
1667787,Z75255377,DTDC
1667873,Z75255384,DTDC
1667880,Z75255385,DTDC
1667898,Z75255388,DTDC
1667934,Z75255392,DTDC
1667948,Z75255396,DTDC
1667967,X01343995,DTDC
1668016,Z75255400,DTDC
1668057,Z75255403,DTDC
1668066,Z75255405,DTDC
1668107,Z75255410,DTDC
1668137,Z75255413,DTDC
1668184,Z75255417,DTDC
1668230,Z75255421,DTDC
1668233,X01345331,DTDC
1668260,Z75255424,DTDC
1668261,Z75255425,DTDC
1668308,Z75255427,DTDC
1668309,Z75255428,DTDC
1668392,Z75255431,DTDC
1668406,Z75255432,DTDC
1668422,Z75255434,DTDC
1668430,Z75255436,DTDC
1668431,Z75255437,DTDC
1668441,B87544910,DTDC
1668455,Z75255439,DTDC
1668458,Z75255440,DTDC
1668486,Z75255443,DTDC
1668498,Z75255445,DTDC
1668507,Z75255446,DTDC
1668521,Z75255447,DTDC
1668526,Z75255448,DTDC
1668553,Z75255450,DTDC
1668635,Z75255455,DTDC
1668645,Z75255456,DTDC
1668653,Z75255457,DTDC
1668845,Z75255473,DTDC
1668855,Z75255476,DTDC
1668943,Z75255479,DTDC
1668958,Z75255480,DTDC
1668985,Z75255482,DTDC
1669004,X01345367,DTDC
1669028,Z75255484,DTDC
1669032,X01345369,DTDC
1669040,Z75255485,DTDC
1669055,Z75255487,DTDC
1669184,Z75255501,DTDC
1669187,X01345374,DTDC
1669203,Z75255502,DTDC
1669226,Z75255503,DTDC
1669238,Z75255506,DTDC
1669276,Z75255512,DTDC
1669285,Z75255514,DTDC
1669286,Z75255515,DTDC
1669318,Z75255521,DTDC
1669329,Z75255523,DTDC
1669340,Z75255525,DTDC
1669341,Z75255526,DTDC
1669355,Z75255528,DTDC
1669394,X01345387,DTDC
1669409,Z75255532,DTDC
1669541,Z75255540,DTDC
1669576,Z75255546,DTDC
1669590,Z75255549,DTDC
1669644,Z75255558,DTDC
1669666,Z75255560,DTDC
1669685,Z75255561,DTDC
1669751,Z75255565,DTDC
1669765,Z75255567,DTDC
1669778,Z75255568,DTDC
1669814,Z75255570,DTDC
1670150,Z75255576,DTDC
1670164,Z75255578,DTDC
1670202,Z75255581,DTDC
1670225,Z75255584,DTDC
1670283,Z75255589,DTDC
1670294,Z75255590,DTDC
1670300,X00898283,DTDC
1670354,Z75255596,DTDC
1670363,Z75255598,DTDC
1670378,Z75255599,DTDC
1670405,Z75255600,DTDC
1670488,Z75255603,DTDC
1671338,X00898225,DTDC
1671340,X01343580,DTDC
1671343,X01343581,DTDC
1671348,X01343582,DTDC
1671349,X00898223,DTDC
1671355,X01343583,DTDC
1671364,X01343584,DTDC
1671365,X01343585,DTDC
1671371,X01343587,DTDC
1671372,X01343588,DTDC
1671373,X01343589,DTDC
1671376,X01343590,DTDC
1671377,X01343591,DTDC
1671429,X01345435,DTDC
1671440,Z75255675,DTDC
1671589,Z75255663,DTDC
1671826,Z75255638,DTDC
1671989,Z75255640,DTDC
1672011,Z75255627,DTDC
1672112,Z75255632,DTDC
1672146,Z75255633,DTDC
1672386,Z75255665,DTDC
1672426,Z75255650,DTDC
1672649,Z75255664,DTDC
1672809,Z75255622,DTDC
1673112,Z75255684,DTDC
1673124,Z75255636,DTDC
1673134,Z75255637,DTDC
1673187,Z75255653,DTDC
1673227,Z75255629,DTDC
1673599,Z75255679,DTDC
1675658,Z75255611,DTDC
1676564,Z75255656,DTDC
1676927,Z75255657,DTDC
1677332,Z75255621,DTDC
1677692,Z75255691,DTDC
1678884,Z75255676,DTDC
1679306,Z75255678,DTDC
1680458,Z75255669,DTDC
1681705,z72728416,DTDC
